temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location,associated_race
14.4,9.4,72.0,0.0,,70.0,9.4,,1019.2,,No Rain,2013,2013-02-21 00:00:00, Daytona, Daytona_2013-02-24 00:00:00
19.4,16.1,81.0,0.0,,70.0,7.6,,1017.3,,No Rain,2013,2013-02-22 00:00:00, Daytona, Daytona_2013-02-24 00:00:00
22.2,19.4,84.0,0.0,,140.0,5.4,,1017.4,,No Rain,2013,2013-02-23 00:00:00, Daytona, Daytona_2013-02-24 00:00:00
25.6,15.6,54.0,0.0,,260.0,11.2,,1012.4,,No Rain,2013,2013-02-24 00:00:00, Daytona, Daytona_2013-02-24 00:00:00
18.9,16.1,84.0,0.0,,40.0,11.2,,1014.5,,No Rain,2013,2013-02-25 00:00:00, Daytona, Daytona_2013-02-24 00:00:00
20.6,13.3,63.0,0.0,,230.0,13.0,,1008.6,,No Rain,2013,2013-02-27 00:00:00, Daytona, Daytona_2013-02-24 00:00:00
20.3,-2.1,22.0,0.0,,210.0,42.5,,1008.2,,No Rain,2013,2013-03-07 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
17.0,-2.7,26.0,0.0,,220.0,14.8,,1009.0,,No Rain,2013,2013-03-08 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
9.4,3.4,66.0,0.3,,110.0,5.4,,1006.4,,Light Rain,2013,2013-03-09 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
16.9,1.3,35.0,0.0,,330.0,5.4,,1015.7,,No Rain,2013,2013-03-10 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
19.6,-6.1,17.0,0.0,,40.0,18.4,,1021.2,,No Rain,2013,2013-03-11 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
21.6,-3.8,18.0,0.0,,50.0,1.8,,1017.6,,No Rain,2013,2013-03-12 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
24.4,-1.5,18.0,0.0,,110.0,7.6,,1017.6,,No Rain,2013,2013-03-13 00:00:00, Las Vegas, Las Vegas_2013-03-10 00:00:00
7.0,7.0,100.0,0.3,,30.0,7.6,,,,Light Rain,2013,2013-03-19 00:00:00, Bristol, Bristol_2013-03-17 00:00:00
21.7,9.2,45.0,0.0,,280.0,9.4,,1014.3,,No Rain,2013,2013-03-21 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
21.7,7.9,41.0,0.0,,290.0,9.4,,1007.9,,No Rain,2013,2013-03-22 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
22.2,8.0,40.0,0.0,,280.0,18.4,,1007.5,,No Rain,2013,2013-03-23 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
25.0,7.6,33.0,0.0,,270.0,20.5,,1011.3,,No Rain,2013,2013-03-24 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
26.1,6.7,29.0,0.0,,280.0,16.6,,1010.2,,No Rain,2013,2013-03-25 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
25.0,7.6,33.0,0.0,,270.0,20.5,,1010.0,,No Rain,2013,2013-03-26 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
22.2,7.2,38.0,0.0,,280.0,14.8,,1010.5,,No Rain,2013,2013-03-27 00:00:00, California (Auto Club), California (Auto Club)_2013-03-24 00:00:00
19.0,-13.4,10.0,0.0,,270.0,7.6,,1020.0,,No Rain,2013,2013-02-28 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
22.0,-15.4,7.0,0.0,,250.0,14.8,,1023.1,,No Rain,2013,2013-03-01 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
25.2,-4.2,14.0,0.0,,250.0,5.4,,1021.6,,No Rain,2013,2013-03-02 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
27.2,-4.7,12.0,0.0,,150.0,5.4,,1018.4,,No Rain,2013,2013-03-03 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
24.4,-3.1,16.0,0.0,,250.0,7.6,,1012.2,,No Rain,2013,2013-03-04 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
24.2,2.4,24.0,0.0,,190.0,14.8,,1012.0,,No Rain,2013,2013-03-05 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
25.0,-1.8,17.0,0.0,,150.0,13.0,,1013.6,,No Rain,2013,2013-03-06 00:00:00, Phoenix, Phoenix_2013-03-03 00:00:00
25.6,17.8,62.0,0.0,,130.0,22.3,,1001.8,,No Rain,2013,2013-04-10 00:00:00, Texas, Texas_2013-04-13 00:00:00
8.3,2.7,68.0,0.0,,320.0,16.6,,1013.5,,No Rain,2013,2013-04-11 00:00:00, Texas, Texas_2013-04-13 00:00:00
15.6,2.7,42.0,0.0,,240.0,0.0,,1010.2,,No Rain,2013,2013-04-12 00:00:00, Texas, Texas_2013-04-13 00:00:00
22.2,5.6,34.0,0.0,,150.0,13.0,,1011.1,,No Rain,2013,2013-04-13 00:00:00, Texas, Texas_2013-04-13 00:00:00
22.2,7.2,38.0,0.0,,160.0,18.4,,1008.1,,No Rain,2013,2013-04-14 00:00:00, Texas, Texas_2013-04-13 00:00:00
25.6,17.8,62.0,0.0,,160.0,31.7,,999.0,,No Rain,2013,2013-04-15 00:00:00, Texas, Texas_2013-04-13 00:00:00
27.2,17.1,54.0,0.0,,160.0,31.7,,1003.0,,No Rain,2013,2013-04-16 00:00:00, Texas, Texas_2013-04-13 00:00:00
10.0,8.9,93.0,0.0,,360.0,16.6,,1004.9,,No Rain,2013,2013-04-18 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
5.0,-1.7,62.0,0.0,,290.0,16.6,,1011.6,,No Rain,2013,2013-04-19 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
11.1,-3.8,35.0,0.0,,310.0,16.6,,1016.3,,No Rain,2013,2013-04-20 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
12.8,-0.5,40.0,0.0,,90.0,14.8,,1020.9,,No Rain,2013,2013-04-21 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
19.4,4.3,37.0,0.0,,190.0,20.5,,1019.2,,No Rain,2013,2013-04-22 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
16.7,6.2,50.0,1.0,,180.0,7.6,,1013.1,,Light Rain,2013,2013-04-23 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
3.9,-0.7,72.0,0.0,,340.0,11.2,,1019.7,,No Rain,2013,2013-04-24 00:00:00, Kansas, Kansas_2013-04-21 00:00:00
14.4,4.9,53.0,0.0,,140.0,0.0,,1021.2,,No Rain,2013,2013-04-24 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
23.9,9.5,40.0,0.0,,220.0,31.7,,1011.1,,No Rain,2013,2013-04-25 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
16.1,1.8,38.0,0.0,,140.0,9.4,,1023.5,,No Rain,2013,2013-04-26 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
17.8,4.4,41.0,0.0,,60.0,7.6,,1028.7,,No Rain,2013,2013-04-27 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
17.8,6.6,48.0,0.0,,170.0,14.8,,1026.1,,No Rain,2013,2013-04-28 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
16.7,8.4,58.0,0.0,,170.0,22.3,,1021.4,,No Rain,2013,2013-04-29 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
14.0,12.0,88.0,0.0,,90.0,11.2,,1018.3,,No Rain,2013,2013-04-30 00:00:00, Richmond, Richmond_2013-04-27 00:00:00
9.7,-6.6,31.0,0.0,,360.0,0.0,,1023.2,,No Rain,2013,2013-04-04 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
1.3,0.7,96.0,6.9,,30.0,9.4,,,,Moderate Rain,2013,2013-04-05 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
11.3,3.3,58.0,0.0,,310.0,0.0,,1014.2,,No Rain,2013,2013-04-06 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
13.2,-0.5,39.0,0.0,,140.0,0.0,,1022.1,,No Rain,2013,2013-04-07 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
19.0,4.4,38.0,0.0,,210.0,7.6,,1019.2,,No Rain,2013,2013-04-08 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
23.1,9.8,43.0,0.0,,210.0,9.4,,1017.3,,No Rain,2013,2013-04-09 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
25.5,11.6,42.0,0.0,,220.0,5.4,,1017.6,,No Rain,2013,2013-04-10 00:00:00, Martinsville, Martinsville_2013-04-07 00:00:00
19.0,10.0,56.0,0.0,,200.0,11.2,,1013.0,,No Rain,2013,2013-05-08 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
21.0,16.0,73.0,0.0,,190.0,0.0,,1014.3,,No Rain,2013,2013-05-09 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
27.0,13.0,42.0,0.0,,230.0,0.0,,1016.9,,No Rain,2013,2013-05-10 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
27.0,14.1,45.0,0.0,,190.0,9.4,,1015.0,,No Rain,2013,2013-05-11 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
24.0,17.0,65.0,0.0,,210.0,13.0,,1010.5,,No Rain,2013,2013-05-12 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
23.0,4.0,29.0,0.0,,330.0,11.2,,1012.8,,No Rain,2013,2013-05-13 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
19.4,0.4,28.0,0.0,,290.0,9.4,,1017.8,,No Rain,2013,2013-05-14 00:00:00, Darlington, Darlington_2013-05-11 00:00:00
26.0,17.1,58.0,0.0,,170.0,11.2,,1013.0,,No Rain,2013,2013-05-23 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
25.0,18.0,65.0,0.0,,200.0,0.0,,1010.3,,No Rain,2013,2013-05-24 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
19.0,1.0,30.0,0.0,,340.0,13.0,,1019.9,,No Rain,2013,2013-05-25 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
23.0,4.0,29.0,0.0,,230.0,0.0,,1021.4,,No Rain,2013,2013-05-26 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
19.0,13.0,68.0,0.0,,190.0,0.0,,1022.1,,No Rain,2013,2013-05-27 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
26.0,12.1,42.0,0.0,,160.0,0.0,,1021.1,,No Rain,2013,2013-05-28 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
27.0,16.0,51.0,0.0,,180.0,7.6,,1021.2,,No Rain,2013,2013-05-29 00:00:00, Charlotte, Charlotte_2013-05-26 00:00:00
20.0,13.9,68.0,0.0,,70.0,9.4,,1018.6,,No Rain,2013,2013-05-02 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
20.6,14.5,68.0,0.0,,70.0,11.2,,1017.7,,No Rain,2013,2013-05-03 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
17.8,13.9,78.0,0.2,,80.0,18.4,,1012.0,,Light Rain,2013,2013-05-04 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
10.0,7.8,86.0,0.0,,,0.0,,1013.7,,No Rain,2013,2013-05-05 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
11.0,8.0,82.0,0.0,,240.0,14.8,,,,No Rain,2013,2013-05-06 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
11.1,10.6,97.0,3.6,,180.0,5.4,,1011.8,,Moderate Rain,2013,2013-05-07 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
18.3,10.6,61.0,0.0,,240.0,5.4,,1015.6,,No Rain,2013,2013-05-08 00:00:00, Talladega, Talladega_2013-05-05 00:00:00
23.9,19.0,74.0,0.0,,90.0,5.4,,1007.2,,No Rain,2013,2013-06-13 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
20.0,13.2,65.0,0.0,,10.0,14.8,,1012.2,,No Rain,2013,2013-06-14 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
22.2,10.0,46.0,0.0,,20.0,0.0,,1017.2,,No Rain,2013,2013-06-15 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
20.0,15.6,76.0,0.0,,220.0,7.6,,1014.7,,No Rain,2013,2013-06-16 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
24.4,10.7,42.0,0.0,,280.0,11.2,,1012.0,,No Rain,2013,2013-06-17 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
26.1,12.9,44.0,0.0,,280.0,9.4,,1011.0,,No Rain,2013,2013-06-18 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
18.9,6.7,45.0,0.0,,30.0,14.8,,1017.0,,No Rain,2013,2013-06-19 00:00:00, Michigan, Michigan_2013-06-16 00:00:00
12.2,3.9,57.0,0.0,,230.0,14.8,,1012.6,,No Rain,2013,2013-05-30 00:00:00, Dover, Dover_2013-06-02 00:00:00
12.2,2.9,53.0,0.0,,280.0,16.6,,1015.7,,No Rain,2013,2013-05-31 00:00:00, Dover, Dover_2013-06-02 00:00:00
16.7,-0.1,32.0,0.0,,30.0,22.3,,1021.4,,No Rain,2013,2013-06-01 00:00:00, Dover, Dover_2013-06-02 00:00:00
20.6,-2.5,21.0,0.0,,130.0,22.3,,1020.4,,No Rain,2013,2013-06-02 00:00:00, Dover, Dover_2013-06-02 00:00:00
18.3,1.7,33.0,0.0,,290.0,16.6,,1014.4,,No Rain,2013,2013-06-03 00:00:00, Dover, Dover_2013-06-02 00:00:00
17.2,4.5,43.0,0.0,,260.0,25.9,,1007.0,,No Rain,2013,2013-06-04 00:00:00, Dover, Dover_2013-06-02 00:00:00
7.2,1.7,68.0,0.0,,280.0,22.3,,1003.5,,No Rain,2013,2013-06-05 00:00:00, Dover, Dover_2013-06-02 00:00:00
25.0,7.6,33.0,0.0,,260.0,25.9,,1014.8,,No Rain,2013,2013-06-20 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
21.7,11.1,51.0,0.0,,270.0,22.3,,1015.1,,No Rain,2013,2013-06-21 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
25.6,9.4,36.0,0.0,,200.0,25.9,,1012.1,,No Rain,2013,2013-06-22 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
27.2,12.0,39.0,0.0,,190.0,24.1,,1009.5,,No Rain,2013,2013-06-23 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
18.9,14.4,75.0,0.0,,200.0,25.9,,1009.4,,No Rain,2013,2013-06-24 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
15.6,14.5,93.0,0.5,,200.0,11.2,,1011.4,,Light Rain,2013,2013-06-25 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
19.4,17.2,87.0,0.0,,230.0,24.1,,1014.2,,No Rain,2013,2013-06-26 00:00:00, Sonoma, Sonoma_2013-06-23 00:00:00
19.4,18.9,97.0,1.0,,140.0,11.2,,1009.6,,Light Rain,2013,2013-06-27 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
28.9,21.7,65.0,0.0,,260.0,5.4,,1007.4,,No Rain,2013,2013-06-28 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
25.0,16.2,58.0,0.3,,,5.4,,1003.0,,Light Rain,2013,2013-06-29 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
23.3,18.4,74.0,0.0,,360.0,18.4,,1002.9,,No Rain,2013,2013-06-30 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
25.6,15.6,54.0,0.0,,280.0,5.4,,1007.7,,No Rain,2013,2013-07-01 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
21.1,19.9,93.0,0.0,,20.0,11.2,,1011.7,,No Rain,2013,2013-07-02 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
26.1,19.5,67.0,0.0,,140.0,9.4,,1014.6,,No Rain,2013,2013-07-03 00:00:00, Kentucky, Kentucky_2013-06-30 00:00:00
18.3,7.1,48.0,0.0,,180.0,9.4,,1019.9,,No Rain,2013,2013-06-06 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
13.9,13.3,96.0,2.8,,140.0,31.7,,1016.4,,Moderate Rain,2013,2013-06-07 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
13.9,13.3,96.0,1.3,,60.0,16.6,,1007.3,,Light Rain,2013,2013-06-08 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
17.8,13.9,78.0,0.0,,310.0,5.4,,1016.7,,No Rain,2013,2013-06-09 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
20.0,12.7,63.0,0.0,,,0.0,,1022.0,,No Rain,2013,2013-06-10 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
16.1,15.0,93.0,2.8,,90.0,16.6,,1012.6,,Moderate Rain,2013,2013-06-11 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
17.8,14.5,81.0,0.3,,300.0,20.5,,1006.8,,Light Rain,2013,2013-06-12 00:00:00, Pocono, Pocono_2013-06-09 00:00:00
22.8,22.1,96.0,0.0,,40.0,0.0,,1008.7,,No Rain,2013,2013-07-11 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
25.0,20.0,74.0,0.0,,310.0,0.0,,1012.0,,No Rain,2013,2013-07-12 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
21.7,15.1,66.0,0.0,,130.0,7.6,,1021.2,,No Rain,2013,2013-07-13 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
24.4,19.9,76.0,0.0,,180.0,7.6,,1025.8,,No Rain,2013,2013-07-14 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
28.3,20.1,61.0,0.0,,260.0,5.4,,1022.7,,No Rain,2013,2013-07-15 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
29.4,18.2,51.0,0.0,,320.0,9.4,,1019.4,,No Rain,2013,2013-07-16 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
29.4,20.0,57.0,0.0,,340.0,5.4,,1020.4,,No Rain,2013,2013-07-17 00:00:00, New Hampshire, New Hampshire_2013-07-14 00:00:00
22.2,11.6,51.0,0.0,,60.0,11.2,,1015.2,,No Rain,2013,2013-07-25 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
23.3,12.3,50.0,0.0,,10.0,11.2,,1017.8,,No Rain,2013,2013-07-26 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
22.8,14.9,61.0,0.0,,230.0,9.4,,1015.1,,No Rain,2013,2013-07-27 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
21.1,10.0,49.0,0.0,,290.0,27.7,,1011.8,,No Rain,2013,2013-07-28 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
20.6,10.1,51.0,0.0,,250.0,9.4,,1016.3,,No Rain,2013,2013-07-29 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
23.3,12.3,50.0,0.0,,320.0,9.4,,1021.1,,No Rain,2013,2013-07-30 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
20.6,18.4,87.0,0.3,,120.0,0.0,,1019.5,,Light Rain,2013,2013-07-31 00:00:00, Indianapolis, Indianapolis_2013-07-28 00:00:00
25.0,22.9,88.0,0.0,,100.0,5.4,,1019.8,,No Rain,2013,2013-07-03 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
27.2,23.2,79.0,0.0,,130.0,0.0,,1019.9,,No Rain,2013,2013-07-04 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
28.3,23.2,74.0,0.0,,140.0,13.0,,1021.1,,No Rain,2013,2013-07-05 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
27.8,22.3,72.0,0.0,,110.0,9.4,,1020.5,,No Rain,2013,2013-07-06 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
28.3,22.8,72.0,0.0,,110.0,14.8,,1019.3,,No Rain,2013,2013-07-07 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
27.8,22.7,74.0,0.0,,80.0,13.0,,1019.3,,No Rain,2013,2013-07-08 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
28.3,22.8,72.0,0.0,,80.0,13.0,,1020.3,,No Rain,2013,2013-07-09 00:00:00, Daytona, Daytona_2013-07-06 00:00:00
17.8,10.7,63.0,0.0,,,0.0,,1021.1,,No Rain,2013,2013-08-15 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
20.0,11.7,59.0,0.0,,250.0,7.6,,1020.0,,No Rain,2013,2013-08-16 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
22.2,11.0,49.0,0.0,,,0.0,,1022.0,,No Rain,2013,2013-08-17 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
22.2,11.0,49.0,0.0,,150.0,9.4,,1022.9,,No Rain,2013,2013-08-18 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
23.9,14.9,57.0,0.0,,130.0,0.0,,1020.1,,No Rain,2013,2013-08-19 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
24.4,15.6,58.0,0.0,,270.0,5.4,,1017.9,,No Rain,2013,2013-08-20 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
25.6,17.8,62.0,0.0,,,0.0,,1018.9,,No Rain,2013,2013-08-21 00:00:00, Michigan, Michigan_2013-08-18 00:00:00
20.6,14.5,68.0,0.0,,180.0,7.6,,1018.4,,No Rain,2013,2013-08-01 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
17.8,17.2,96.0,0.5,,,0.0,,1011.9,,Light Rain,2013,2013-08-02 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
20.6,11.8,57.0,0.0,,270.0,16.6,,1013.5,,No Rain,2013,2013-08-03 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
17.8,15.6,87.0,0.3,,280.0,5.4,,1013.0,,Light Rain,2013,2013-08-04 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
18.3,9.9,58.0,0.0,,340.0,13.0,,1014.8,,No Rain,2013,2013-08-05 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
16.7,11.6,72.0,0.0,,,0.0,,1018.8,,No Rain,2013,2013-08-06 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
18.9,14.4,75.0,0.0,,200.0,11.2,,1019.9,,No Rain,2013,2013-08-07 00:00:00, Pocono, Pocono_2013-08-04 00:00:00
28.0,23.4,85.0,0.0,,250.0,5.4,,1015.9,,No Rain,2013,2013-08-29 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
29.0,23.8,74.0,0.0,,310.0,11.2,,1014.1,,No Rain,2013,2013-08-30 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
27.0,23.9,77.0,0.0,,90.0,0.0,,1013.6,,No Rain,2013,2013-08-31 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
28.0,23.9,82.0,0.0,,170.0,9.4,,1012.7,,No Rain,2013,2013-09-01 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
25.0,21.7,91.0,0.0,,260.0,5.4,,1012.5,,No Rain,2013,2013-09-02 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
26.0,22.8,91.0,0.0,,,0.0,,1012.8,,No Rain,2013,2013-09-03 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
27.0,23.4,85.0,0.0,,220.0,5.4,,1013.5,,No Rain,2013,2013-09-04 00:00:00, Atlanta, Atlanta_2013-09-01 00:00:00
25.9,17.3,59.0,0.0,,20.0,5.4,,1014.7,,No Rain,2013,2013-09-12 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
20.0,13.5,66.0,0.0,,10.0,14.8,,1015.6,,No Rain,2013,2013-09-13 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
15.5,6.5,55.0,0.0,,20.0,16.6,,1020.5,,No Rain,2013,2013-09-14 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
16.8,4.5,44.0,0.0,,190.0,7.6,,1018.0,,No Rain,2013,2013-09-15 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
14.7,14.1,96.0,0.3,,10.0,7.6,,,,Light Rain,2013,2013-09-16 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
14.1,8.3,68.0,0.0,,40.0,13.0,,1026.5,,No Rain,2013,2013-09-17 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
18.6,9.9,57.0,0.0,,100.0,9.4,,1021.3,,No Rain,2013,2013-09-18 00:00:00, Chicagoland, Chicagoland_2013-09-15 00:00:00
12.8,9.4,80.0,0.0,,,0.0,,1020.6,,No Rain,2013,2013-09-19 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
14.4,12.8,90.0,0.0,,,0.0,,1017.7,,No Rain,2013,2013-09-20 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
18.3,13.4,73.0,0.0,,130.0,5.4,,1016.3,,No Rain,2013,2013-09-21 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
19.4,14.4,73.0,0.0,,150.0,16.6,,1007.9,,No Rain,2013,2013-09-22 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
13.3,7.3,67.0,0.0,,320.0,18.4,,1008.4,,No Rain,2013,2013-09-23 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
9.4,3.4,66.0,0.0,,310.0,16.6,,1015.7,,No Rain,2013,2013-09-24 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
11.7,5.6,66.0,0.0,,340.0,14.8,,1012.9,,No Rain,2013,2013-09-25 00:00:00, New Hampshire, New Hampshire_2013-09-22 00:00:00
2.2,0.6,89.0,0.0,,340.0,7.6,,999.5,,No Rain,2013,2013-09-26 00:00:00, Dover, Dover_2013-09-29 00:00:00
1.7,-0.6,85.0,0.0,,70.0,16.6,,1000.8,,No Rain,2013,2013-09-27 00:00:00, Dover, Dover_2013-09-29 00:00:00
6.1,-2.3,55.0,0.0,,310.0,24.1,,998.2,,No Rain,2013,2013-09-28 00:00:00, Dover, Dover_2013-09-29 00:00:00
2.8,-5.6,54.0,0.0,,350.0,20.5,,1003.0,,No Rain,2013,2013-09-29 00:00:00, Dover, Dover_2013-09-29 00:00:00
1.1,-7.9,51.0,0.0,,360.0,25.9,,1012.1,,No Rain,2013,2013-09-30 00:00:00, Dover, Dover_2013-09-29 00:00:00
1.1,-6.0,59.0,0.0,,90.0,5.4,,1016.8,,No Rain,2013,2013-10-01 00:00:00, Dover, Dover_2013-09-29 00:00:00
1.1,-6.7,56.0,0.0,,80.0,7.6,,1018.6,,No Rain,2013,2013-10-02 00:00:00, Dover, Dover_2013-09-29 00:00:00
26.1,14.6,49.0,0.0,,10.0,11.2,,1012.2,,No Rain,2013,2013-09-04 00:00:00, Richmond, Richmond_2013-09-07 00:00:00
22.8,17.7,73.0,0.0,,300.0,5.4,,1017.5,,No Rain,2013,2013-09-05 00:00:00, Richmond, Richmond_2013-09-07 00:00:00
25.6,13.5,47.0,0.0,,350.0,11.2,,1017.9,,No Rain,2013,2013-09-06 00:00:00, Richmond, Richmond_2013-09-07 00:00:00
20.0,14.4,70.0,0.0,,300.0,9.4,,1021.1,,No Rain,2013,2013-09-07 00:00:00, Richmond, Richmond_2013-09-07 00:00:00
23.3,17.3,69.0,0.0,,220.0,7.6,,1015.1,,No Rain,2013,2013-09-08 00:00:00, Richmond, Richmond_2013-09-07 00:00:00
