"season","race","site","track","track_length","track_type","laps","driver_finish_1","driver_finish_2","driver_finish_3","driver_finish_4","driver_finish_5","manufacturer_finish_1","manufacturer_finish_2","manufacturer_finish_3","manufacturer_finish_4","manufacturer_finish_5","avg_pos_swap","Chevrolet_fieldcount","Ford_fieldcount","Oldsmobile_fieldcount","Pontiac_fieldcount","Buick_fieldcount","Dodge_fieldcount","Toyota_fieldcount","total_fieldcount"
2001,6,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Elliott Sadler","John Andretti","Jeremy Mayfield","Jeff Gordon","Ward Burton","Ford","Dodge","Ford","Chevrolet","Dodge",13.1162790697674,12,16,0,6,0,9,0,43
2001,7,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Dale Jarrett","Steve Park","Johnny Benson, Jr.","Kurt Busch","Jeff Gordon","Ford","Chevrolet","Pontiac","Ford","Chevrolet",14.1860465116279,11,17,0,6,0,9,0,43
2001,8,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Dale Jarrett","Ricky Rudd","Jeff Burton","Bobby Hamilton","Sterling Marlin","Ford","Ford","Ford","Chevrolet","Dodge",12.2790697674419,12,16,0,6,0,9,0,43
2001,9,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Bobby Hamilton","Tony Stewart","Kurt Busch","Mark Martin","Bobby Labonte","Chevrolet","Pontiac","Ford","Ford","Pontiac",13.3953488372093,12,17,0,5,0,9,0,43
2002,1,"Daytona","Daytona International Speedway",2.5,"paved track",200,"Ward Burton","Elliott Sadler","Geoffrey Bodine","Kurt Busch","Michael Waltrip","Dodge","Ford","Ford","Ford","Chevrolet",15.8139534883721,14,15,0,5,0,9,0,43
2002,10,"Fontana","California Speedway",2,"paved track",250,"Jimmie Johnson","Kurt Busch","Ricky Rudd","Bill Elliott","Mark Martin","Chevrolet","Ford","Ford","Dodge","Ford",12.2325581395349,12,15,0,5,0,11,0,43
2002,11,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Tony Stewart","Ryan Newman","Jeff Burton","Mark Martin","Jeremy Mayfield","Pontiac","Ford","Ford","Ford","Dodge",12.5116279069767,13,14,0,5,0,11,0,43
2002,12,"Charlotte","Lowe's Motor Speedway",1.5,"paved track",400,"Mark Martin","Matt Kenseth","Ricky Craven","Ricky Rudd","Jeff Gordon","Ford","Ford","Ford","Ford","Chevrolet",13.7674418604651,12,15,0,5,0,11,0,43
2002,13,"Dover","Dover International Speedway",1,"paved track",400,"Jimmie Johnson","Bill Elliott","Jeff Burton","Ryan Newman","Dale Jarrett","Chevrolet","Dodge","Ford","Ford","Ford",12.6046511627907,15,13,0,5,0,10,0,43
2002,14,"Pocono","Pocono Raceway",2.5,"paved track",200,"Dale Jarrett","Mark Martin","Jimmie Johnson","Sterling Marlin","Jeff Gordon","Ford","Ford","Chevrolet","Dodge","Chevrolet",9.81395348837209,12,15,0,5,0,11,0,43
2002,15,"Michigan","Michigan International Speedway",2,"paved track",200,"Matt Kenseth","Dale Jarrett","Ryan Newman","Michael Waltrip","Jeff Gordon","Ford","Ford","Ford","Chevrolet","Chevrolet",9.34883720930233,12,15,0,5,0,11,0,43
2002,16,"Sonoma","Infineon Raceway",1.99,"road course",110,"Ricky Rudd","Tony Stewart","Terry Labonte","Kurt Busch","Jeff Green","Ford","Pontiac","Chevrolet","Ford","Chevrolet",12.3720930232558,15,14,0,4,0,10,0,43
2002,17,"Daytona","Daytona International Speedway",2.5,"paved track",160,"Michael Waltrip","Rusty Wallace","Sterling Marlin","Jimmy Spencer","Mark Martin","Chevrolet","Ford","Dodge","Dodge","Ford",14.3720930232558,14,14,0,5,0,10,0,43
2002,18,"Chicago","Chicagoland Speedway",1.5,"paved track",267,"Kevin Harvick","Jeff Gordon","Tony Stewart","Jimmie Johnson","Ryan Newman","Chevrolet","Chevrolet","Pontiac","Chevrolet","Ford",11.0697674418605,14,14,0,5,0,10,0,43
2002,19,"Loudon","New Hampshire International Speedway",1.058,"paved track",300,"Ward Burton","Jeff Green","Dale Jarrett","Rusty Wallace","Ryan Newman","Dodge","Chevrolet","Ford","Ford","Ford",12.4186046511628,12,16,0,5,0,10,0,43
2002,2,"Rockingham","North Carolina Speedway",1.017,"paved track",393,"Matt Kenseth","Sterling Marlin","Bobby Labonte","Tony Stewart","Ricky Craven","Ford","Dodge","Pontiac","Pontiac","Ford",11.8604651162791,13,15,0,5,0,10,0,43
2002,20,"Pocono","Pocono Raceway",2.5,"paved track",175,"Bill Elliott","Kurt Busch","Sterling Marlin","Dale Jarrett","Ryan Newman","Dodge","Ford","Dodge","Ford","Ford",11.4418604651163,12,16,0,5,0,10,0,43
2002,21,"Indianapolis","Indianapolis Motor Speedway",2.5,"paved track",160,"Bill Elliott","Rusty Wallace","Matt Kenseth","Ryan Newman","Kevin Harvick","Dodge","Ford","Ford","Ford","Chevrolet",12.2790697674419,13,14,0,5,0,11,0,43
2002,22,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"Tony Stewart","Ryan Newman","Robby Gordon","P.J. Jones","Ricky Rudd","Pontiac","Ford","Chevrolet","Pontiac","Ford",8.7906976744186,14,14,0,5,0,10,0,43
2002,23,"Michigan","Michigan International Speedway",2,"paved track",200,"Dale Jarrett","Tony Stewart","Kevin Harvick","Jeff Burton","Mark Martin","Ford","Pontiac","Chevrolet","Ford","Ford",11.5348837209302,13,13,0,5,0,12,0,43
2002,24,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Jeff Gordon","Rusty Wallace","Dale Earnhardt, Jr.","Kevin Harvick","Matt Kenseth","Chevrolet","Ford","Chevrolet","Chevrolet","Ford",11.0232558139535,12,14,0,5,0,12,0,43
2002,25,"Darlington","Darlington Raceway",1.366,"paved track",367,"Jeff Gordon","Ryan Newman","Bill Elliott","Sterling Marlin","Dale Jarrett","Chevrolet","Ford","Dodge","Dodge","Ford",7.90697674418605,13,14,0,5,0,11,0,43
2002,26,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Matt Kenseth","Ryan Newman","Jeff Green","Dale Earnhardt, Jr.","Todd Bodine","Ford","Ford","Chevrolet","Chevrolet","Ford",12.6046511627907,14,14,0,5,0,10,0,43
2002,27,"Loudon","New Hampshire International Speedway",1.058,"paved track",207,"Ryan Newman","Kurt Busch","Tony Stewart","Johnny Benson, Jr.","Bobby Labonte","Ford","Ford","Pontiac","Pontiac","Pontiac",8.46511627906977,13,15,0,5,0,10,0,43
2002,28,"Dover","Dover International Speedway",1,"paved track",400,"Jimmie Johnson","Mark Martin","Dale Jarrett","Matt Kenseth","Tony Stewart","Chevrolet","Ford","Ford","Ford","Pontiac",10.8837209302326,14,13,0,5,0,11,0,43
2002,29,"Kansas","Kansas Speedway",1.5,"paved track",267,"Jeff Gordon","Ryan Newman","Rusty Wallace","Joe Nemechek","Bill Elliott","Chevrolet","Ford","Ford","Chevrolet","Dodge",11.7209302325581,14,13,0,5,0,11,0,43
2002,3,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Sterling Marlin","Jeremy Mayfield","Mark Martin","Ryan Newman","Tony Stewart","Dodge","Dodge","Ford","Ford","Pontiac",12.046511627907,12,15,0,5,0,11,0,43
2002,30,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Dale Earnhardt, Jr.","Tony Stewart","Ricky Rudd","Kurt Busch","Jeff Green","Chevrolet","Pontiac","Ford","Ford","Chevrolet",10.6046511627907,14,13,0,5,0,11,0,43
2002,31,"Charlotte","Lowe's Motor Speedway",1.5,"paved track",334,"Jamie McMurray","Bobby Labonte","Tony Stewart","Jeff Gordon","Rusty Wallace","Dodge","Pontiac","Pontiac","Chevrolet","Ford",8.83720930232558,13,14,0,5,0,11,0,43
2002,32,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Kurt Busch","Johnny Benson, Jr.","Ricky Rudd","Dale Earnhardt, Jr.","Ward Burton","Ford","Pontiac","Ford","Chevrolet","Dodge",11.1162790697674,13,14,0,5,0,11,0,43
2002,33,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",248,"Kurt Busch","Joe Nemechek","Dale Jarrett","Tony Stewart","Dale Earnhardt, Jr.","Ford","Chevrolet","Ford","Pontiac","Chevrolet",7.90697674418605,13,13,0,5,0,12,0,43
2002,34,"Rockingham","North Carolina Speedway",1.017,"paved track",393,"Johnny Benson, Jr.","Mark Martin","Kurt Busch","Jeff Burton","Jeff Gordon","Pontiac","Ford","Ford","Ford","Chevrolet",11.3488372093023,14,13,0,5,0,11,0,43
2002,35,"Phoenix","Phoenix International Raceway",1,"paved track",312,"Matt Kenseth","Rusty Wallace","Jeff Gordon","Mark Martin","Dale Earnhardt, Jr.","Ford","Ford","Chevrolet","Ford","Chevrolet",11.5813953488372,14,12,0,5,0,12,0,43
2002,36,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"Kurt Busch","Joe Nemechek","Jeff Burton","Mark Martin","Jeff Gordon","Ford","Chevrolet","Ford","Ford","Chevrolet",11.8139534883721,13,12,0,5,0,13,0,43
2002,4,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",325,"Tony Stewart","Dale Earnhardt, Jr.","Jimmie Johnson","Matt Kenseth","Ricky Craven","Pontiac","Chevrolet","Chevrolet","Ford","Ford",11.0232558139535,13,14,0,5,0,11,0,43
2002,5,"Darlington","Darlington Raceway",1.366,"paved track",293,"Sterling Marlin","Elliott Sadler","Kevin Harvick","Dale Earnhardt, Jr.","Ryan Newman","Dodge","Ford","Chevrolet","Chevrolet","Ford",11.2093023255814,13,14,0,5,0,11,0,43
2002,6,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Kurt Busch","Jimmy Spencer","Ricky Rudd","Dale Earnhardt, Jr.","Bobby Labonte","Ford","Dodge","Ford","Chevrolet","Pontiac",11.8139534883721,14,14,0,5,0,10,0,43
2002,7,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Matt Kenseth","Jeff Gordon","Mark Martin","Ricky Rudd","Tony Stewart","Ford","Chevrolet","Ford","Ford","Pontiac",12.4651162790698,13,14,0,5,0,11,0,43
2002,8,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Bobby Labonte","Matt Kenseth","Tony Stewart","Dale Jarrett","Dale Earnhardt, Jr.","Pontiac","Ford","Pontiac","Ford","Chevrolet",12.6046511627907,14,14,0,5,0,10,0,43
2002,9,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Dale Earnhardt, Jr.","Michael Waltrip","Kurt Busch","Jeff Gordon","Sterling Marlin","Chevrolet","Chevrolet","Ford","Chevrolet","Dodge",14.4186046511628,14,14,0,5,0,10,0,43
2003,1,"Daytona","Daytona International Speedway",2.5,"paved track",109,"Michael Waltrip","Kurt Busch","Jimmie Johnson","Kevin Harvick","Mark Martin","Chevrolet","Ford","Chevrolet","Chevrolet","Ford",11.8139534883721,14,10,0,5,0,14,0,43
2003,10,"Fontana","California Speedway",2,"paved track",250,"Kurt Busch","Bobby Labonte","Rusty Wallace","Bill Elliott","Jamie McMurray","Ford","Chevrolet","Dodge","Dodge","Dodge",11.953488372093,14,10,0,5,0,14,0,43
2003,11,"Richmond","Richmond International Raceway",0.75,"paved track",393,"Joe Nemechek","Bobby Labonte","Dale Earnhardt, Jr.","Robby Gordon","Mark Martin","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",11.4418604651163,13,11,0,5,0,14,0,43
2003,12,"Charlotte","Lowe's Motor Speedway",1.5,"paved track",276,"Jimmie Johnson","Matt Kenseth","Bobby Labonte","Jimmy Spencer","Ryan Newman","Chevrolet","Ford","Chevrolet","Dodge","Dodge",12.6976744186047,13,11,0,5,0,14,0,43
2003,13,"Dover","Dover International Speedway",1,"paved track",400,"Ryan Newman","Jeff Gordon","Bobby Labonte","Tony Stewart","Johnny Benson, Jr.","Dodge","Chevrolet","Chevrolet","Chevrolet","Pontiac",10.093023255814,13,11,0,5,0,14,0,43
2003,14,"Pocono","Pocono Raceway",2.5,"paved track",200,"Tony Stewart","Mark Martin","Matt Kenseth","Dale Earnhardt, Jr.","Ryan Newman","Chevrolet","Ford","Ford","Chevrolet","Dodge",8.23255813953488,13,10,0,5,0,15,0,43
2003,15,"Michigan","Michigan International Speedway",2,"paved track",200,"Kurt Busch","Bobby Labonte","Jeff Gordon","Matt Kenseth","Michael Waltrip","Ford","Chevrolet","Chevrolet","Ford","Chevrolet",8.46511627906977,15,11,0,4,0,13,0,43
2003,16,"Sonoma","Infineon Raceway",1.99,"road course",110,"Robby Gordon","Jeff Gordon","Kevin Harvick","Bill Elliott","Ryan Newman","Chevrolet","Chevrolet","Chevrolet","Dodge","Dodge",7.44186046511628,13,11,0,5,0,14,0,43
2003,17,"Daytona","Daytona International Speedway",2.5,"paved track",160,"Greg Biffle","Jeff Burton","Ricky Rudd","Terry Labonte","Bobby Labonte","Ford","Ford","Ford","Chevrolet","Chevrolet",14.046511627907,14,10,0,5,0,14,0,43
2003,18,"Chicago","Chicagoland Speedway",1.5,"paved track",267,"Ryan Newman","Tony Stewart","Jimmie Johnson","Jeff Gordon","Michael Waltrip","Dodge","Chevrolet","Chevrolet","Chevrolet","Chevrolet",10.6046511627907,14,10,0,5,0,14,0,43
2003,19,"Loudon","New Hampshire International Speedway",1.058,"paved track",300,"Jimmie Johnson","Kevin Harvick","Matt Kenseth","Ryan Newman","Robby Gordon","Chevrolet","Chevrolet","Ford","Dodge","Chevrolet",9.53488372093023,14,11,0,5,0,13,0,43
2003,2,"Rockingham","North Carolina Speedway",1.017,"paved track",393,"Dale Jarrett","Kurt Busch","Matt Kenseth","Ricky Craven","Jamie McMurray","Ford","Ford","Ford","Pontiac","Dodge",9.67441860465116,14,10,0,5,0,14,0,43
2003,20,"Pocono","Pocono Raceway",2.5,"paved track",200,"Ryan Newman","Kurt Busch","Dale Earnhardt, Jr.","Michael Waltrip","Terry Labonte","Dodge","Ford","Chevrolet","Chevrolet","Chevrolet",11.6279069767442,14,11,0,4,0,14,0,43
2003,21,"Indianapolis","Indianapolis Motor Speedway",2.5,"paved track",160,"Kevin Harvick","Matt Kenseth","Jamie McMurray","Jeff Gordon","Bill Elliott","Chevrolet","Ford","Dodge","Chevrolet","Dodge",11.953488372093,15,11,0,4,0,13,0,43
2003,22,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"Robby Gordon","Scott Pruett","Dale Earnhardt, Jr.","Jimmie Johnson","Kevin Harvick","Chevrolet","Dodge","Chevrolet","Chevrolet","Chevrolet",11.5813953488372,14,10,0,6,0,13,0,43
2003,23,"Michigan","Michigan International Speedway",2,"paved track",200,"Ryan Newman","Kevin Harvick","Tony Stewart","Greg Biffle","Steve Park","Dodge","Chevrolet","Chevrolet","Ford","Chevrolet",13.2093023255814,14,11,0,4,0,14,0,43
2003,24,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Kurt Busch","Kevin Harvick","Jamie McMurray","Matt Kenseth","Jimmie Johnson","Ford","Chevrolet","Dodge","Ford","Chevrolet",12.6046511627907,14,10,0,5,0,14,0,43
2003,25,"Darlington","Darlington Raceway",1.366,"paved track",367,"Terry Labonte","Kevin Harvick","Jimmie Johnson","Jamie McMurray","Bill Elliott","Chevrolet","Chevrolet","Chevrolet","Dodge","Dodge",11.1162790697674,14,10,0,6,0,13,0,43
2003,26,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Ryan Newman","Jeremy Mayfield","Ricky Rudd","Jeff Burton","Rusty Wallace","Dodge","Dodge","Ford","Ford","Dodge",11.2093023255814,14,10,0,5,0,14,0,43
2003,27,"Loudon","New Hampshire International Speedway",1.058,"paved track",300,"Jimmie Johnson","Ricky Rudd","Joe Nemechek","Bill Elliott","Dale Earnhardt, Jr.","Chevrolet","Ford","Chevrolet","Dodge","Chevrolet",11.2558139534884,14,10,0,6,0,13,0,43
2003,28,"Dover","Dover International Speedway",1,"paved track",400,"Ryan Newman","Jeremy Mayfield","Tony Stewart","Kevin Harvick","Jeff Gordon","Dodge","Dodge","Chevrolet","Chevrolet","Chevrolet",10.1860465116279,14,10,0,6,0,13,0,43
2003,29,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Michael Waltrip","Dale Earnhardt, Jr.","Tony Stewart","Ryan Newman","Jeff Gordon","Chevrolet","Chevrolet","Chevrolet","Dodge","Chevrolet",12.8837209302326,15,9,0,3,0,16,0,43
2003,3,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Matt Kenseth","Dale Earnhardt, Jr.","Michael Waltrip","Bobby Labonte","Tony Stewart","Ford","Chevrolet","Chevrolet","Chevrolet","Chevrolet",10.5581395348837,14,10,0,5,0,14,0,43
2003,30,"Kansas","Kansas Speedway",1.5,"paved track",267,"Ryan Newman","Bill Elliott","Jeremy Mayfield","Tony Stewart","Jeff Gordon","Dodge","Dodge","Dodge","Chevrolet","Chevrolet",12.046511627907,14,11,0,4,0,14,0,43
2003,31,"Charlotte","Lowe's Motor Speedway",1.5,"paved track",334,"Tony Stewart","Ryan Newman","Jimmie Johnson","Bill Elliott","Jeff Gordon","Chevrolet","Dodge","Chevrolet","Dodge","Chevrolet",10.7906976744186,15,10,0,5,0,13,0,43
2003,32,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Jeff Gordon","Jimmie Johnson","Tony Stewart","Dale Earnhardt, Jr.","Ryan Newman","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Dodge",11.5348837209302,14,10,0,6,0,13,0,43
2003,33,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",325,"Jeff Gordon","Tony Stewart","Jimmie Johnson","Bill Elliott","Bobby Labonte","Chevrolet","Chevrolet","Chevrolet","Dodge","Chevrolet",11.5813953488372,15,11,0,5,0,12,0,43
2003,34,"Phoenix","Phoenix International Raceway",1,"paved track",312,"Dale Earnhardt, Jr.","Jimmie Johnson","Ryan Newman","Kurt Busch","Michael Waltrip","Chevrolet","Chevrolet","Dodge","Ford","Chevrolet",11.1627906976744,13,10,0,5,0,15,0,43
2003,35,"Rockingham","North Carolina Speedway",1.017,"paved track",393,"Bill Elliott","Jimmie Johnson","Jeremy Mayfield","Matt Kenseth","Ryan Newman","Dodge","Chevrolet","Dodge","Ford","Dodge",9.72093023255814,14,10,0,5,0,14,0,43
2003,36,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"Bobby Labonte","Kevin Harvick","Jimmie Johnson","Johnny Benson, Jr.","Jeff Gordon","Chevrolet","Chevrolet","Chevrolet","Pontiac","Chevrolet",12.1860465116279,16,10,0,5,0,12,0,43
2003,4,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",325,"Bobby Labonte","Jeff Gordon","Dale Earnhardt, Jr.","Matt Kenseth","Tony Stewart","Chevrolet","Chevrolet","Chevrolet","Ford","Chevrolet",11.2558139534884,13,11,0,5,0,14,0,43
2003,5,"Darlington","Darlington Raceway",1.366,"paved track",293,"Ricky Craven","Kurt Busch","Dave Blaney","Mark Martin","Michael Waltrip","Pontiac","Ford","Ford","Ford","Chevrolet",12.9767441860465,13,11,0,5,0,14,0,43
2003,6,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Kurt Busch","Matt Kenseth","Bobby Labonte","Ricky Rudd","Greg Biffle","Ford","Ford","Chevrolet","Ford","Ford",12.7441860465116,14,11,0,5,0,13,0,43
2003,7,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Ryan Newman","Dale Earnhardt, Jr.","Jeff Gordon","Jerry Nadeau","Mark Martin","Dodge","Chevrolet","Chevrolet","Pontiac","Ford",12.5581395348837,13,11,0,5,0,14,0,43
2003,8,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Dale Earnhardt, Jr.","Kevin Harvick","Elliott Sadler","Ricky Craven","Terry Labonte","Chevrolet","Chevrolet","Ford","Pontiac","Chevrolet",11.2093023255814,14,10,0,5,0,14,0,43
2003,9,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Jeff Gordon","Bobby Labonte","Dale Earnhardt, Jr.","Jeff Burton","Elliott Sadler","Chevrolet","Chevrolet","Chevrolet","Ford","Ford",10.1395348837209,15,10,0,5,0,13,0,43
2004,1,"Daytona","Daytona International Speedway",2.5,"paved track",200,"Dale Earnhardt, Jr.","Tony Stewart","Scott Wimmer","Kevin Harvick","Jimmie Johnson","Chevrolet","Chevrolet","Dodge","Chevrolet","Chevrolet",11.0232558139535,18,8,0,0,0,17,0,43
2004,10,"Fontana","California Speedway",2,"paved track",250,"Jeff Gordon","Jimmie Johnson","Ryan Newman","Matt Kenseth","Bobby Labonte","Chevrolet","Chevrolet","Dodge","Ford","Chevrolet",11.953488372093,18,10,0,0,0,15,0,43
2004,11,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Dale Earnhardt, Jr.","Jimmie Johnson","Bobby Labonte","Tony Stewart","Matt Kenseth","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",10.6511627906977,17,10,0,0,0,16,0,43
2004,12,"Charlotte","Lowe's Motor Speedway",1.5,"paved track",400,"Jimmie Johnson","Michael Waltrip","Matt Kenseth","Jamie McMurray","Elliott Sadler","Chevrolet","Chevrolet","Ford","Dodge","Ford",9.11627906976744,20,8,0,0,0,15,0,43
2004,13,"Dover","Dover International Speedway",1,"paved track",400,"Mark Martin","Tony Stewart","Dale Earnhardt, Jr.","Jeff Burton","Scott Riggs","Ford","Chevrolet","Chevrolet","Ford","Chevrolet",12.2325581395349,18,9,0,0,0,16,0,43
2004,14,"Pocono","Pocono Raceway",2.5,"paved track",200,"Jimmie Johnson","Jeremy Mayfield","Bobby Labonte","Jeff Gordon","Kurt Busch","Chevrolet","Dodge","Chevrolet","Chevrolet","Ford",10.1860465116279,17,10,0,0,0,16,0,43
2004,15,"Michigan","Michigan International Speedway",2,"paved track",200,"Ryan Newman","Kasey Kahne","Dale Jarrett","Jimmie Johnson","Elliott Sadler","Dodge","Dodge","Ford","Chevrolet","Ford",11.2558139534884,18,10,0,0,0,15,0,43
2004,16,"Sonoma","Infineon Raceway",1.99,"road course",110,"Jeff Gordon","Jamie McMurray","Scott Pruett","Michael Waltrip","Jimmie Johnson","Chevrolet","Dodge","Dodge","Chevrolet","Chevrolet",11.4418604651163,17,10,0,0,0,16,0,43
2004,17,"Daytona","Daytona International Speedway",2.5,"paved track",160,"Jeff Gordon","Jimmie Johnson","Dale Earnhardt, Jr.","Kurt Busch","Tony Stewart","Chevrolet","Chevrolet","Chevrolet","Ford","Chevrolet",9.44186046511628,18,9,0,0,0,16,0,43
2004,18,"Chicago","Chicagoland Speedway",1.5,"paved track",267,"Tony Stewart","Jimmie Johnson","Dale Jarrett","Jeff Gordon","Jeremy Mayfield","Chevrolet","Chevrolet","Ford","Chevrolet","Dodge",11.7209302325581,20,8,0,0,0,15,0,43
2004,19,"Loudon","New Hampshire International Speedway",1.058,"paved track",300,"Kurt Busch","Jeff Gordon","Ryan Newman","Matt Kenseth","Tony Stewart","Ford","Chevrolet","Dodge","Ford","Chevrolet",10.6511627906977,17,10,0,0,0,16,0,43
2004,2,"Rockingham","North Carolina Speedway",1.017,"paved track",393,"Matt Kenseth","Kasey Kahne","Jamie McMurray","Sterling Marlin","Dale Earnhardt, Jr.","Ford","Dodge","Dodge","Dodge","Chevrolet",9.2093023255814,17,10,0,0,0,16,0,43
2004,20,"Pocono","Pocono Raceway",2.5,"paved track",200,"Jimmie Johnson","Mark Martin","Kasey Kahne","Greg Biffle","Jeff Gordon","Chevrolet","Ford","Dodge","Ford","Chevrolet",11.2093023255814,17,11,0,0,0,15,0,43
2004,21,"Indianapolis","Indianapolis Motor Speedway",2.5,"paved track",161,"Jeff Gordon","Dale Jarrett","Elliott Sadler","Kasey Kahne","Tony Stewart","Chevrolet","Ford","Ford","Dodge","Chevrolet",12.4186046511628,18,9,0,0,0,16,0,43
