season,race,site,track,track_length,track_type,laps,driver_finish_1,driver_finish_2,driver_finish_3,driver_finish_4,driver_finish_5,manufacturer_finish_1,manufacturer_finish_2,manufacturer_finish_3,manufacturer_finish_4,manufacturer_finish_5,miles_completed,shortened,Pontiac_top5_count,Toyota_top5_count,Ford_top5_count,Chevrolet_top5_count,Dodge_top5_count,Oldsmobile_top5_count,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,date
2012,30,Talladega,Talladega Superspeedway,2.66,paved track,189,Matt Kenseth,Jeff Gordon,Kyle Busch,David Ragan,Regan Smith,Ford,Chevrolet,Toyota,Ford,Chevrolet,502.74,False,0,1,2,2,0,0,16.7,13.2,80.0,0.0,,,7.6,,1017.1,,No Rain,2012-10-7
2012,31,Charlotte,Charlotte Motor Speedway,1.5,paved track,334,Clint Bowyer,Denny Hamlin,Jimmie Johnson,Greg Biffle,Kyle Busch,Toyota,Toyota,Chevrolet,Ford,Toyota,501.0,False,0,3,1,1,0,0,20.0,13.2,65.0,0.0,,,0.0,,1023.7,,No Rain,2012-10-13
2012,32,Kansas,Kansas Speedway,1.5,paved track,267,Matt Kenseth,Martin Truex Jr,Paul Menard,Kasey Kahne,Tony Stewart,Ford,Toyota,Chevrolet,Chevrolet,Chevrolet,400.5,False,0,1,1,3,0,0,17.8,4.4,41.0,0.0,,90.0,7.6,,1006.8,,No Rain,2012-10-21
2012,33,Martinsville,Martinsville Speedway,0.526,paved track,500,Jimmie Johnson,Kyle Busch,Kasey Kahne,Aric Almirola,Clint Bowyer,Chevrolet,Toyota,Chevrolet,Ford,Toyota,263.0,False,0,2,1,2,0,0,17.2,11.9,71.0,0.0,,30.0,5.4,,1007.2,,No Rain,2012-10-28
2012,34,Fort Worth,Texas Motor Speedway,1.5,paved track,335,Jimmie Johnson,Brad Keselowski,Kyle Busch,Matt Kenseth,Tony Stewart,Chevrolet,Dodge,Toyota,Ford,Chevrolet,502.5,False,0,1,1,2,1,0,22.8,11.2,48.0,0.0,,10.0,11.2,,1016.0,,No Rain,2012-11-4
2012,35,Phoenix,Phoenix International Raceway,1.0,paved track,319,Kevin Harvick,Denny Hamlin,Kyle Busch,Kasey Kahne,Ryan Newman,Chevrolet,Toyota,Toyota,Chevrolet,Chevrolet,319.0,False,0,2,0,3,0,0,14.8,-3.1,29.0,0.0,,220.0,24.1,,1012.9,,No Rain,2012-11-11
2012,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Jeff Gordon,Clint Bowyer,Ryan Newman,Kyle Busch,Greg Biffle,Chevrolet,Toyota,Chevrolet,Toyota,Ford,400.5,False,0,2,1,2,0,0,22.8,18.8,78.0,0.0,,30.0,11.2,,1017.6,,No Rain,2012-11-18
2013,1,Daytona,Daytona International Speedway,2.5,paved track,200,Jimmie Johnson,"Dale Earnhardt, Jr.",Mark Martin,Brad Keselowski,Ryan Newman,Chevrolet,Chevrolet,Toyota,Ford,Chevrolet,500.0,False,0,1,1,3,0,0,25.6,15.6,54.0,0.0,,260.0,11.2,,1012.4,,No Rain,2013-2-24
2013,2,Phoenix,Phoenix International Raceway,1.0,paved track,316,Carl Edwards,Jimmie Johnson,Denny Hamlin,Brad Keselowski,"Dale Earnhardt, Jr.",Ford,Chevrolet,Toyota,Ford,Chevrolet,316.0,False,0,1,2,2,0,0,27.2,-4.7,12.0,0.0,,150.0,5.4,,1018.4,,No Rain,2013-3-3
2013,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Matt Kenseth,Kasey Kahne,Brad Keselowski,Kyle Busch,Carl Edwards,Toyota,Chevrolet,Ford,Toyota,Ford,400.5,False,0,2,2,1,0,0,16.9,1.3,35.0,0.0,,330.0,5.4,,1015.7,,No Rain,2013-3-10
2013,4,Bristol,Bristol Motor Speedway,0.533,paved track,500,Kasey Kahne,Kyle Busch,Brad Keselowski,Kurt Busch,Clint Bowyer,Chevrolet,Toyota,Ford,Chevrolet,Toyota,266.5,False,0,2,1,2,0,0,16.6,5.2,47.0,0.5,,300.0,33.5,,,,Light Rain,2013-3-17
2013,5,Fontana,Auto Club Speedway,2.0,paved track,200,Kyle Busch,"Dale Earnhardt, Jr.",Joey Logano,Carl Edwards,Kurt Busch,Toyota,Chevrolet,Ford,Ford,Chevrolet,400.0,False,0,1,2,2,0,0,25.0,7.6,33.0,0.0,,270.0,20.5,,1011.3,,No Rain,2013-3-24
2013,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Jimmie Johnson,Clint Bowyer,Jeff Gordon,Kasey Kahne,Kyle Busch,Chevrolet,Toyota,Chevrolet,Chevrolet,Toyota,263.0,False,0,2,0,3,0,0,13.2,-0.5,39.0,0.0,,140.0,0.0,,1022.1,,No Rain,2013-4-7
2013,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Kyle Busch,Martin Truex Jr,Carl Edwards,Greg Biffle,Joey Logano,Toyota,Toyota,Ford,Ford,Ford,501.0,False,0,2,3,0,0,0,22.2,5.6,34.0,0.0,,150.0,13.0,,1011.1,,No Rain,2013-4-13
2013,8,Kansas,Kansas Speedway,1.5,paved track,267,Matt Kenseth,Kasey Kahne,Jimmie Johnson,Martin Truex Jr,Clint Bowyer,Toyota,Chevrolet,Chevrolet,Toyota,Toyota,400.5,False,0,3,0,2,0,0,12.8,-0.5,40.0,0.0,,90.0,14.8,,1020.9,,No Rain,2013-4-21
2013,9,Richmond,Richmond International Raceway,0.75,paved track,406,Kevin Harvick,Clint Bowyer,Joey Logano,Juan Pablo Montoya,Jeff Burton,Chevrolet,Toyota,Ford,Chevrolet,Chevrolet,304.5,False,0,1,1,3,0,0,17.8,4.4,41.0,0.0,,60.0,7.6,,1028.7,,No Rain,2013-4-27
2013,10,Talladega,Talladega Superspeedway,2.66,paved track,192,David Ragan,David Gilliland,Carl Edwards,Michael Waltrip,Jimmie Johnson,Ford,Ford,Ford,Toyota,Chevrolet,510.72,False,0,1,3,1,0,0,10.0,7.8,86.0,0.0,,,0.0,,1013.7,,No Rain,2013-5-5
2013,11,Darlington,Darlington Raceway,1.366,paved track,367,Matt Kenseth,Denny Hamlin,Jeff Gordon,Jimmie Johnson,Kevin Harvick,Toyota,Toyota,Chevrolet,Chevrolet,Chevrolet,501.32200000000006,False,0,2,0,3,0,0,27.0,14.1,45.0,0.0,,190.0,9.4,,1015.0,,No Rain,2013-5-11
2013,12,Charlotte,Charlotte Motor Speedway,1.5,paved track,400,Kevin Harvick,Kasey Kahne,Kurt Busch,Denny Hamlin,Joey Logano,Chevrolet,Chevrolet,Chevrolet,Toyota,Ford,600.0,False,0,1,1,3,0,0,23.0,4.0,29.0,0.0,,230.0,0.0,,1021.4,,No Rain,2013-5-26
2013,13,Dover,Dover International Speedway,1.0,paved track,400,Tony Stewart,Juan Pablo Montoya,Jeff Gordon,Kyle Busch,Brad Keselowski,Chevrolet,Chevrolet,Chevrolet,Toyota,Ford,400.0,False,0,1,1,3,0,0,20.6,-2.5,21.0,0.0,,130.0,22.3,,1020.4,,No Rain,2013-6-2
2013,14,Pocono,Pocono Raceway,2.5,paved track,160,Jimmie Johnson,Greg Biffle,"Dale Earnhardt, Jr.",Tony Stewart,Ryan Newman,Chevrolet,Ford,Chevrolet,Chevrolet,Chevrolet,400.0,False,0,0,1,4,0,0,17.8,13.9,78.0,0.0,,310.0,5.4,,1016.7,,No Rain,2013-6-9
2013,15,Michigan,Michigan International Speedway,2.0,paved track,200,Greg Biffle,Kevin Harvick,Martin Truex Jr,Kyle Busch,Tony Stewart,Ford,Chevrolet,Toyota,Toyota,Chevrolet,400.0,False,0,2,1,2,0,0,20.0,15.6,76.0,0.0,,220.0,7.6,,1014.7,,No Rain,2013-6-16
2013,16,Sonoma,Sonoma Raceway,1.99,road course,110,Martin Truex Jr,Jeff Gordon,Carl Edwards,Kurt Busch,Clint Bowyer,Toyota,Chevrolet,Ford,Chevrolet,Toyota,218.9,False,0,2,1,2,0,0,27.2,12.0,39.0,0.0,,190.0,24.1,,1009.5,,No Rain,2013-6-23
2013,17,Kentucky,Kentucky Speedway,1.5,paved track,267,Matt Kenseth,Jamie McMurray,Clint Bowyer,Joey Logano,Kyle Busch,Toyota,Chevrolet,Toyota,Ford,Toyota,400.5,False,0,3,1,1,0,0,23.3,18.4,74.0,0.0,,360.0,18.4,,1002.9,,No Rain,2013-6-30
2013,18,Daytona,Daytona International Speedway,2.5,paved track,161,Jimmie Johnson,Tony Stewart,Kevin Harvick,Clint Bowyer,Michael Waltrip,Chevrolet,Chevrolet,Chevrolet,Toyota,Toyota,402.5,False,0,2,0,3,0,0,27.8,22.3,72.0,0.0,,110.0,9.4,,1020.5,,No Rain,2013-7-6
2013,19,Loudon,New Hampshire Motor Speedway,1.058,paved track,302,Brian Vickers,Kyle Busch,Jeff Burton,Brad Keselowski,Aric Almirola,Toyota,Toyota,Chevrolet,Ford,Ford,319.516,False,0,2,2,1,0,0,24.4,19.9,76.0,0.0,,180.0,7.6,,1025.8,,No Rain,2013-7-14
2013,20,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Ryan Newman,Jimmie Johnson,Kasey Kahne,Tony Stewart,Matt Kenseth,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Toyota,400.0,False,0,1,0,4,0,0,21.1,10.0,49.0,0.0,,290.0,27.7,,1011.8,,No Rain,2013-7-28
2013,21,Pocono,Pocono Raceway,2.5,paved track,160,Kasey Kahne,Jeff Gordon,Kurt Busch,Ryan Newman,"Dale Earnhardt, Jr.",Chevrolet,Chevrolet,Chevrolet,Chevrolet,Chevrolet,400.0,False,0,0,0,5,0,0,17.8,15.6,87.0,0.3,,280.0,5.4,,1013.0,,Light Rain,2013-8-4
2013,23,Michigan,Michigan International Speedway,2.0,paved track,200,Joey Logano,Kevin Harvick,Kurt Busch,Paul Menard,Clint Bowyer,Ford,Chevrolet,Chevrolet,Chevrolet,Toyota,400.0,False,0,1,1,3,0,0,22.2,11.0,49.0,0.0,,150.0,9.4,,1022.9,,No Rain,2013-8-18
2013,25,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Kyle Busch,Joey Logano,Martin Truex Jr,Kurt Busch,Ryan Newman,Toyota,Ford,Toyota,Chevrolet,Chevrolet,500.5,False,0,2,1,2,0,0,28.0,23.9,82.0,0.0,,170.0,9.4,,1012.7,,No Rain,2013-9-1
2013,26,Richmond,Richmond International Raceway,0.75,paved track,400,Carl Edwards,Kurt Busch,Ryan Newman,Jamie McMurray,Paul Menard,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,300.0,False,0,0,1,4,0,0,20.0,14.4,70.0,0.0,,300.0,9.4,,1021.1,,No Rain,2013-9-7
2013,27,Chicago,Chicagoland Speedway,1.5,paved track,267,Matt Kenseth,Kyle Busch,Kevin Harvick,Kurt Busch,Jimmie Johnson,Toyota,Toyota,Chevrolet,Chevrolet,Chevrolet,400.5,False,0,2,0,3,0,0,16.8,4.5,44.0,0.0,,190.0,7.6,,1018.0,,No Rain,2013-9-15
2013,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,300,Matt Kenseth,Kyle Busch,Greg Biffle,Jimmie Johnson,Jamie McMurray,Toyota,Toyota,Ford,Chevrolet,Chevrolet,317.40000000000003,False,0,2,1,2,0,0,19.4,14.4,73.0,0.0,,150.0,16.6,,1007.9,,No Rain,2013-9-22
2013,29,Dover,Dover International Speedway,1.0,paved track,400,Jimmie Johnson,"Dale Earnhardt, Jr.",Joey Logano,Jeff Gordon,Kyle Busch,Chevrolet,Chevrolet,Ford,Chevrolet,Toyota,400.0,False,0,1,1,3,0,0,2.8,-5.6,54.0,0.0,,350.0,20.5,,1003.0,,No Rain,2013-9-29
2013,30,Kansas,Kansas Speedway,1.5,paved track,267,Kevin Harvick,Kurt Busch,Jeff Gordon,Joey Logano,Carl Edwards,Chevrolet,Chevrolet,Chevrolet,Ford,Ford,400.5,False,0,0,2,3,0,0,13.9,2.2,45.0,0.0,,230.0,11.2,,1013.1,,No Rain,2013-10-6
2013,31,Charlotte,Charlotte Motor Speedway,1.5,paved track,334,Brad Keselowski,Kasey Kahne,Matt Kenseth,Jimmie Johnson,Kyle Busch,Ford,Chevrolet,Toyota,Chevrolet,Toyota,501.0,False,0,2,1,2,0,0,21.0,16.0,73.0,0.0,,50.0,0.0,,1013.9,,No Rain,2013-10-12
2013,32,Talladega,Talladega Superspeedway,2.66,paved track,188,Jamie McMurray,"Dale Earnhardt, Jr.",Ricky Stenhouse Jr,Paul Menard,Kyle Busch,Chevrolet,Chevrolet,Ford,Chevrolet,Toyota,500.08,False,0,1,1,3,0,0,15.0,13.4,90.0,0.0,,,0.0,,1014.8,,No Rain,2013-10-20
2013,33,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Gordon,Matt Kenseth,Clint Bowyer,Brad Keselowski,Jimmie Johnson,Chevrolet,Toyota,Toyota,Ford,Chevrolet,263.0,False,0,2,1,2,0,0,11.5,0.0,45.0,0.0,,240.0,0.0,,1019.2,,No Rain,2013-10-27
2013,34,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Jimmie Johnson,"Dale Earnhardt, Jr.",Joey Logano,Matt Kenseth,Kasey Kahne,Chevrolet,Chevrolet,Ford,Toyota,Chevrolet,501.0,False,0,1,1,3,0,0,13.9,1.8,44.0,0.0,,350.0,5.4,,1022.6,,No Rain,2013-11-3
2013,35,Phoenix,Phoenix International Raceway,1.0,paved track,312,Kevin Harvick,Kasey Kahne,Jimmie Johnson,"Dale Earnhardt, Jr.",Kurt Busch,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Chevrolet,312.0,False,0,0,0,5,0,0,28.3,-0.8,15.0,0.0,,300.0,5.4,,1014.0,,No Rain,2013-11-10
2013,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Denny Hamlin,Matt Kenseth,"Dale Earnhardt, Jr.",Martin Truex Jr,Clint Bowyer,Toyota,Toyota,Chevrolet,Toyota,Toyota,400.5,False,0,4,0,1,0,0,25.1,21.0,78.0,0.0,,70.0,16.6,,1017.6,,No Rain,2013-11-17
2014,1,Daytona,Daytona International Speedway,2.5,paved track,200,"Dale Earnhardt, Jr.",Denny Hamlin,Brad Keselowski,Jeff Gordon,Jimmie Johnson,Chevrolet,Toyota,Ford,Chevrolet,Chevrolet,500.0,False,0,1,1,3,0,0,18.3,13.4,73.0,0.0,,360.0,13.0,,1018.7,,No Rain,2014-2-23
2014,2,Phoenix,Phoenix International Raceway,1.0,paved track,312,Kevin Harvick,"Dale Earnhardt, Jr.",Brad Keselowski,Joey Logano,Jeff Gordon,Chevrolet,Chevrolet,Ford,Ford,Chevrolet,312.0,False,0,0,2,3,0,0,16.0,14.0,88.0,0.3,,300.0,18.4,,1007.6,,Light Rain,2014-3-2
2014,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Brad Keselowski,"Dale Earnhardt, Jr.",Paul Menard,Joey Logano,Carl Edwards,Ford,Chevrolet,Chevrolet,Ford,Ford,400.5,False,0,0,3,2,0,0,22.1,-6.7,14.0,0.0,,30.0,13.0,,1021.0,,No Rain,2014-3-9
2014,5,Fontana,Auto Club Speedway,2.0,paved track,206,Kyle Busch,Kyle Larson,Kurt Busch,Matt Kenseth,Tony Stewart,Toyota,Chevrolet,Chevrolet,Toyota,Chevrolet,412.0,False,0,2,0,3,0,0,20.0,9.0,49.0,0.0,,270.0,16.6,,1015.4,,No Rain,2014-3-23
2014,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Kurt Busch,Jimmie Johnson,"Dale Earnhardt, Jr.",Joey Logano,Marcos Ambrose,Chevrolet,Chevrolet,Chevrolet,Ford,Ford,263.0,False,0,0,2,3,0,0,16.7,15.1,90.0,0.0,,190.0,13.0,,1002.4,,No Rain,2014-3-30
2014,7,Fort Worth,Texas Motor Speedway,1.5,paved track,340,Joey Logano,Jeff Gordon,Kyle Busch,Brian Vickers,Kyle Larson,Ford,Chevrolet,Toyota,Toyota,Chevrolet,510.0,False,0,2,1,2,0,0,11.0,10.1,94.0,0.3,,350.0,25.9,,1008.3,,Light Rain,2014-4-7
2014,8,Darlington,Darlington Raceway,1.366,paved track,374,Kevin Harvick,"Dale Earnhardt, Jr.",Jimmie Johnson,Matt Kenseth,Greg Biffle,Chevrolet,Chevrolet,Chevrolet,Toyota,Ford,510.884,False,0,1,1,3,0,0,21.0,8.9,46.0,0.0,,190.0,13.0,,1019.9,,No Rain,2014-4-12
2014,9,Richmond,Richmond International Raceway,0.75,paved track,400,Joey Logano,Jeff Gordon,Kyle Busch,Brad Keselowski,Matt Kenseth,Ford,Chevrolet,Toyota,Ford,Toyota,300.0,False,0,2,2,1,0,0,13.3,9.9,80.0,0.0,,80.0,13.0,,1006.7,,No Rain,2014-4-26
2014,10,Talladega,Talladega Superspeedway,2.66,paved track,188,Denny Hamlin,Greg Biffle,Clint Bowyer,Brian Vickers,A.J. Allmendinger,Toyota,Ford,Toyota,Toyota,Chevrolet,500.08,False,0,3,1,1,0,0,22.8,7.4,37.0,0.0,,280.0,7.6,,1016.0,,No Rain,2014-5-4
2014,11,Kansas,Kansas Speedway,1.5,paved track,267,Jeff Gordon,Kevin Harvick,Kasey Kahne,Joey Logano,"Dale Earnhardt, Jr.",Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,400.5,False,0,0,1,4,0,0,21.7,6.8,38.0,0.0,,290.0,11.2,,1009.8,,No Rain,2014-5-10
2014,12,Charlotte,Charlotte Motor Speedway,1.5,paved track,400,Jimmie Johnson,Kevin Harvick,Matt Kenseth,Carl Edwards,Jamie McMurray,Chevrolet,Chevrolet,Toyota,Ford,Chevrolet,600.0,False,0,1,1,3,0,0,22.0,11.1,50.0,0.0,,20.0,0.0,,1017.7,,No Rain,2014-5-25
2014,13,Dover,Dover International Speedway,1.0,paved track,400,Jimmie Johnson,Brad Keselowski,Matt Kenseth,Clint Bowyer,Denny Hamlin,Chevrolet,Ford,Toyota,Toyota,Toyota,400.0,False,0,3,1,1,0,0,11.1,8.3,83.0,0.2,,240.0,22.3,,1001.4,,Light Rain,2014-6-1
2014,14,Pocono,Pocono Raceway,2.5,paved track,160,"Dale Earnhardt, Jr.",Brad Keselowski,Kurt Busch,Denny Hamlin,Kyle Larson,Chevrolet,Ford,Chevrolet,Toyota,Chevrolet,400.0,False,0,1,1,3,0,0,22.2,9.4,44.0,0.0,,350.0,5.4,,1014.9,,No Rain,2014-6-8
2014,15,Michigan,Michigan International Speedway,2.0,paved track,200,Jimmie Johnson,Kevin Harvick,Brad Keselowski,Paul Menard,Kasey Kahne,Chevrolet,Chevrolet,Ford,Chevrolet,Chevrolet,400.0,False,0,0,1,4,0,0,22.2,8.0,40.0,0.0,,110.0,7.6,,1018.3,,No Rain,2014-6-15
2014,16,Sonoma,Sonoma Raceway,1.99,road course,110,Carl Edwards,Jeff Gordon,"Dale Earnhardt, Jr.",Jamie McMurray,Paul Menard,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,218.9,False,0,0,1,4,0,0,21.7,12.3,55.0,0.0,,200.0,27.7,,1010.2,,No Rain,2014-6-22
2014,17,Kentucky,Kentucky Speedway,1.5,paved track,267,Brad Keselowski,Kyle Busch,Ryan Newman,Matt Kenseth,"Dale Earnhardt, Jr.",Ford,Toyota,Chevrolet,Toyota,Chevrolet,400.5,False,0,2,1,2,0,0,25.6,21.7,79.0,0.0,,250.0,7.6,,1016.7,,No Rain,2014-6-28
2014,18,Daytona,Daytona International Speedway,2.5,paved track,112,Aric Almirola,Brian Vickers,Kurt Busch,Casey Mears,Austin Dillon,Ford,Toyota,Chevrolet,Chevrolet,Chevrolet,280.0,True,0,1,1,3,0,0,22.8,21.1,90.0,1.3,,220.0,13.0,,1020.5,,Light Rain,2014-7-6
2014,19,Loudon,New Hampshire Motor Speedway,1.058,paved track,305,Brad Keselowski,Kyle Busch,Kyle Larson,Matt Kenseth,Ryan Newman,Ford,Toyota,Chevrolet,Toyota,Chevrolet,322.69,False,0,2,1,2,0,0,25.6,16.7,58.0,0.0,,140.0,9.4,,1019.2,,No Rain,2014-7-13
2014,20,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Jeff Gordon,Kyle Busch,Denny Hamlin,Matt Kenseth,Joey Logano,Chevrolet,Toyota,Toyota,Toyota,Ford,400.0,False,0,3,1,1,0,0,26.7,22.1,76.0,1.0,,240.0,11.2,,1011.0,,Light Rain,2014-7-27
2014,21,Pocono,Pocono Raceway,2.5,paved track,160,"Dale Earnhardt, Jr.",Kevin Harvick,Joey Logano,Clint Bowyer,Greg Biffle,Chevrolet,Chevrolet,Ford,Toyota,Ford,400.0,False,0,1,2,2,0,0,20.6,16.0,75.0,0.0,,180.0,9.4,,1019.9,,No Rain,2014-8-3
2014,22,Watkins Glen,Watkins Glen International,2.45,road course,90,A.J. Allmendinger,Marcos Ambrose,Kurt Busch,Kyle Larson,Carl Edwards,Chevrolet,Ford,Chevrolet,Chevrolet,Ford,220.50000000000003,False,0,0,2,3,0,0,22.2,14.3,61.0,0.0,,30.0,9.4,,1019.9,,No Rain,2014-8-10
2014,23,Michigan,Michigan International Speedway,2.0,paved track,200,Jeff Gordon,Kevin Harvick,Joey Logano,Paul Menard,"Dale Earnhardt, Jr.",Chevrolet,Chevrolet,Ford,Chevrolet,Chevrolet,400.0,False,0,0,1,4,0,0,24.4,18.3,69.0,0.0,,300.0,7.6,,1012.0,,No Rain,2014-8-17
2014,25,Atlanta,Atlanta Motor Speedway,1.54,paved track,335,Kasey Kahne,Matt Kenseth,Denny Hamlin,Jimmie Johnson,Carl Edwards,Chevrolet,Toyota,Toyota,Chevrolet,Ford,515.9,False,0,2,1,2,0,0,28.0,22.0,70.0,0.0,,170.0,0.0,,1018.4,,No Rain,2014-8-31
2014,26,Richmond,Richmond International Raceway,0.75,paved track,400,Brad Keselowski,Jeff Gordon,Clint Bowyer,Jamie McMurray,Kevin Harvick,Ford,Chevrolet,Toyota,Chevrolet,Chevrolet,300.0,False,0,1,1,3,0,0,29.4,23.8,72.0,0.0,,210.0,9.4,,1017.2,,No Rain,2014-9-6
2014,27,Chicago,Chicagoland Speedway,1.5,paved track,267,Brad Keselowski,Jeff Gordon,Kyle Larson,Joey Logano,Kevin Harvick,Ford,Chevrolet,Chevrolet,Ford,Chevrolet,400.5,False,0,0,2,3,0,0,11.2,5.9,70.0,0.0,,60.0,5.4,,1027.0,,No Rain,2014-9-14
2014,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,303,Joey Logano,Kyle Larson,Kevin Harvick,Jamie McMurray,Jimmie Johnson,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,320.574,False,0,0,1,4,0,0,17.8,12.9,73.0,0.0,,170.0,14.8,,1019.6,,No Rain,2014-9-21
2014,29,Dover,Dover International Speedway,1.0,paved track,400,Jeff Gordon,Brad Keselowski,Jimmie Johnson,Joey Logano,Matt Kenseth,Chevrolet,Ford,Chevrolet,Ford,Toyota,400.0,False,0,1,2,2,0,0,6.1,-0.6,62.0,0.0,,140.0,14.8,,1011.8,,No Rain,2014-9-28
2014,30,Kansas,Kansas Speedway,1.5,paved track,267,Joey Logano,Kyle Larson,Kyle Busch,Martin Truex Jr,Carl Edwards,Ford,Chevrolet,Toyota,Chevrolet,Ford,400.5,False,0,1,2,2,0,0,13.3,-1.9,35.0,0.0,,270.0,9.4,,1013.3,,No Rain,2014-10-5
2014,31,Charlotte,Charlotte Motor Speedway,1.5,paved track,334,Kevin Harvick,Jeff Gordon,Jamie McMurray,Joey Logano,Kyle Busch,Chevrolet,Chevrolet,Chevrolet,Ford,Toyota,501.0,False,0,1,1,3,0,0,22.0,18.0,78.0,0.0,,200.0,0.0,,1016.1,,No Rain,2014-10-11
2014,32,Talladega,Talladega Superspeedway,2.66,paved track,194,Brad Keselowski,Matt Kenseth,Clint Bowyer,Landon Cassill,Ryan Newman,Ford,Toyota,Toyota,Chevrolet,Chevrolet,516.0400000000001,False,0,2,1,2,0,0,19.4,10.1,55.0,0.0,,320.0,11.2,,1016.4,,No Rain,2014-10-19
2014,33,Martinsville,Martinsville Speedway,0.526,paved track,500,"Dale Earnhardt, Jr.",Jeff Gordon,Ryan Newman,Tony Stewart,Joey Logano,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Ford,263.0,False,0,0,1,4,0,0,16.7,5.3,47.0,0.0,,270.0,5.4,,1012.8,,No Rain,2014-10-26
2014,34,Fort Worth,Texas Motor Speedway,1.5,paved track,341,Jimmie Johnson,Kevin Harvick,Brad Keselowski,Kyle Busch,Jamie McMurray,Chevrolet,Chevrolet,Ford,Toyota,Chevrolet,511.5,False,0,1,1,3,0,0,12.8,-2.3,35.0,0.0,,130.0,14.8,,1025.7,,No Rain,2014-11-2
2014,35,Phoenix,Phoenix International Raceway,1.0,paved track,312,Kevin Harvick,Jeff Gordon,Matt Kenseth,Brad Keselowski,Denny Hamlin,Chevrolet,Chevrolet,Toyota,Ford,Toyota,312.0,False,0,2,1,2,0,0,29.2,1.6,17.0,0.0,,,0.0,,1014.4,,No Rain,2014-11-9
2014,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Kevin Harvick,Ryan Newman,Brad Keselowski,Paul Menard,Jamie McMurray,Chevrolet,Chevrolet,Ford,Chevrolet,Chevrolet,400.5,False,0,0,1,4,0,0,23.1,19.7,81.0,0.0,,50.0,9.4,,1020.6,,No Rain,2014-11-16
2015,1,Daytona,Daytona International Speedway,2.5,paved track,203,Joey Logano,Kevin Harvick,"Dale Earnhardt, Jr.",Denny Hamlin,Jimmie Johnson,Ford,Chevrolet,Chevrolet,Toyota,Chevrolet,507.5,False,0,1,1,3,0,0,17.2,11.0,67.0,0.0,,,0.0,,1023.5,,No Rain,2015-2-22
2015,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Jimmie Johnson,Kevin Harvick,"Dale Earnhardt, Jr.",Joey Logano,Matt Kenseth,Chevrolet,Chevrolet,Chevrolet,Ford,Toyota,500.5,False,0,1,1,3,0,0,11.0,2.0,54.0,0.0,,80.0,9.4,,1032.7,,No Rain,2015-3-1
2015,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Kevin Harvick,Martin Truex Jr,Ryan Newman,"Dale Earnhardt, Jr.",Denny Hamlin,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Toyota,400.5,False,0,1,0,4,0,0,23.3,-5.7,14.0,0.0,,60.0,22.3,,1014.8,,No Rain,2015-3-8
2015,4,Phoenix,Phoenix International Raceway,1.0,paved track,312,Kevin Harvick,Jamie McMurray,Ryan Newman,Kasey Kahne,Kurt Busch,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Chevrolet,312.0,False,0,0,0,5,0,0,29.4,0.1,15.0,0.0,,90.0,0.0,,1015.0,,No Rain,2015-3-15
2015,5,Fontana,Auto Club Speedway,2.0,paved track,209,Brad Keselowski,Kevin Harvick,Kurt Busch,Paul Menard,Ryan Newman,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,418.0,False,0,0,1,4,0,0,26.1,7.7,31.0,0.0,,280.0,13.0,,1016.3,,No Rain,2015-3-22
2015,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Denny Hamlin,Brad Keselowski,Joey Logano,Matt Kenseth,David Ragan,Toyota,Ford,Ford,Toyota,Toyota,263.0,False,0,3,2,0,0,0,2.3,-12.7,32.0,0.0,,10.0,9.4,,1020.9,,No Rain,2015-3-29
